2458325.5153243523 1.0000462532 0.0002320617
2458325.5167132593 0.9998444319 0.0002320367
2458325.5181021667 0.9997677207 0.0002320215
2458325.5194910741 0.9998294711 0.0002320442
2458325.5208799816 0.9994090796 0.0002319764
2458325.5222688885 0.9988995194 0.0002319303
2458325.5236577960 0.9992466569 0.0002319666
2458325.5250467029 0.9991983771 0.0002319777
2458325.5264356104 1.0000313520 0.0002320418
2458325.5278245178 0.9995670319 0.0002320566
2458325.5292134248 0.9994853139 0.0002320091
2458325.5306023322 0.9998019338 0.0002320309
2458325.5319912396 0.9997182488 0.0002320629
2458325.5333801471 0.9997919202 0.0002320575
2458325.5347690540 0.9998686910 0.0002320474
2458325.5361579615 0.9999928474 0.0002320883
2458325.5375468684 1.0000154972 0.0002320776
2458325.5389357759 0.9998087287 0.0002320812
2458325.5403246833 0.9999404550 0.0002321027
2458325.5417135903 0.9998239875 0.0002321027
2458325.5431024977 0.9996759892 0.0002320458
2458325.5444914047 1.0002398491 0.0002321218
2458325.5458803121 0.9998303652 0.0002320965
2458325.5472692195 0.9996694326 0.0002320893
2458325.5486581270 0.9998010993 0.0002320724
2458325.5500470339 0.9995000958 0.0002320781
2458325.5514359414 1.0000153780 0.0002321299
2458325.5528248483 1.0000085831 0.0002321273
2458325.5542137558 0.9999002814 0.0002320972
2458325.5556026632 0.9998910427 0.0002321347
2458325.5569915702 0.9993264675 0.0002320451
2458325.5583804776 0.9998629093 0.0002321048
2458325.5597693850 0.9996988177 0.0002320822
2458325.5611582920 0.9998272061 0.0002321320
2458325.5625471994 1.0000706911 0.0002321469
2458325.5639361069 1.0001455545 0.0002321565
2458325.5653250138 0.9997910857 0.0002321222
2458325.5667139213 0.9997907281 0.0002321363
2458325.5681028282 1.0002520084 0.0002321901
2458325.5694917357 0.9996571541 0.0002320873
2458325.5708806431 0.9997180104 0.0002321475
2458325.5722695501 0.9997578859 0.0002321109
2458325.5736584575 0.9994764328 0.0002321195
2458325.5750473649 0.9998394847 0.0002321103
2458325.5764362724 0.9995421767 0.0002321026
2458325.5778251793 0.9997189045 0.0002321266
2458325.5792140868 0.9995021820 0.0002321395
2458325.5806029937 0.9994676709 0.0002321055
2458325.5819919012 0.9998267293 0.0002321413
2458325.5833808086 0.9999817014 0.0002321620
2458325.5847697156 0.9998621941 0.0002321452
2458325.5861586230 0.9994134903 0.0002320958
2458325.5875475300 0.9994309545 0.0002321235
2458325.5889364374 0.9996065497 0.0002321294
2458325.5903253448 0.9997146130 0.0002321432
2458325.5917142523 0.9996402264 0.0002321539
2458325.5931031592 0.9994544983 0.0002321173
2458325.5944920667 0.9996284842 0.0002321551
2458325.5958809736 1.0001075268 0.0002321856
2458325.5972698811 0.9995171428 0.0002321478
2458325.5986587885 1.0002503395 0.0002322465
2458325.6000476955 0.9994891286 0.0002321273
2458325.6014366029 0.9999005795 0.0002321607
2458325.6028255103 0.9998324513 0.0002321752
2458325.6042144173 0.9997415543 0.0002321792
2458325.6056033247 0.9998736382 0.0002322018
2458325.6069922321 0.9995742440 0.0002321511
2458325.6083811391 0.9994700551 0.0002321477
2458325.6097700465 0.9998939633 0.0002321727
2458325.6111589535 0.9996000528 0.0002321416
2458325.6125478609 0.9997624159 0.0002321669
2458325.6139367684 0.9999675155 0.0002321452
2458325.6153256753 0.9999806285 0.0002322021
2458325.6167145828 0.9997318387 0.0002321635
2458325.6181034902 1.0001296997 0.0002321643
2458325.6194923976 0.9998211265 0.0002321754
2458325.6208813046 0.9999193549 0.0002321847
2458325.6222702120 1.0001511574 0.0002322097
2458325.6236591190 0.9998587370 0.0002321763
2458325.6250480264 0.9998921156 0.0002321786
2458325.6264369339 0.9998409748 0.0002321684
2458325.6278258408 0.9998548031 0.0002321749
2458325.6292147483 0.9995024800 0.0002321399
2458325.6306036557 1.0000923872 0.0002321773
2458325.6319925627 0.9998895526 0.0002321627
2458325.6333814701 1.0000106096 0.0002322148
2458325.6347703775 1.0000524521 0.0002321609
2458325.6361592845 0.9995024800 0.0002321300
2458325.6375481919 0.9995464087 0.0002321119
2458325.6389370989 0.9995797276 0.0002321271
2458325.6403260063 0.9996971488 0.0002321308
2458325.6417149138 0.9998603463 0.0002321376
2458325.6431038207 0.9994965196 0.0002321441
2458325.6444927282 0.9996280074 0.0002321369
2458325.6458816356 0.9996963143 0.0002321332
2458325.6472705426 0.9997089505 0.0002321303
2458325.6486594500 0.9996262193 0.0002321240
2458325.6500483574 1.0000274181 0.0002321457
2458325.6514372644 0.9998621941 0.0002321833
2458325.6528261718 0.9995989799 0.0002320872
2458325.6542150788 0.9997449517 0.0002321183
2458325.6556039862 0.9998782873 0.0002321208
2458325.6569928937 0.9997782707 0.0002321157
2458325.6583818006 0.9997932315 0.0002321338
2458325.6597707081 0.9997762442 0.0002321196
2458325.6611596155 0.9996097684 0.0002321021
2458325.6625485229 0.9995275140 0.0002321093
2458325.6639374299 0.9996026754 0.0002321007
2458325.6653263373 0.9999804497 0.0002321380
2458325.6667152443 0.9999579787 0.0002321724
2458325.6681041517 0.9997250438 0.0002321217
2458325.6694930592 0.9997629523 0.0002321221
2458325.6708819661 0.9996270537 0.0002321043
2458325.6722708736 1.0000220537 0.0002321266
2458325.6736597810 0.9996219277 0.0002320758
2458325.6750486880 0.9995034933 0.0002320797
2458325.6764375954 0.9999360442 0.0002321076
2458325.6778265028 0.9999067187 0.0002321040
2458325.6792154098 0.9995622039 0.0002320817
2458325.6806043172 0.9998493791 0.0002321042
2458325.6819932242 0.9997586012 0.0002320730
2458325.6833821316 1.0004708767 0.0002321833
2458325.6847710391 0.9999464750 0.0002321692
2458325.6861599460 0.9998593330 0.0002320837
2458325.6875488535 1.0000587702 0.0002321199
2458325.6889377609 1.0001649857 0.0002321420
2458325.6903266679 0.9996471405 0.0002320978
2458325.6917155753 0.9995319843 0.0002320694
2458325.6931044827 0.9996810555 0.0002320748
2458325.6944933897 0.9995754957 0.0002320951
2458325.6958822971 0.9996922612 0.0002321041
2458325.6972712041 0.9997194409 0.0002320814
2458325.6986601115 0.9999383688 0.0002321385
2458325.7000490190 0.9998816848 0.0002320774
2458325.7014379259 0.9993962049 0.0002320381
2458325.7028268334 1.0001552105 0.0002321329
2458325.7042157408 1.0001007318 0.0002321201
2458325.7056046482 0.9997708797 0.0002320983
2458325.7069935552 0.9999835491 0.0002321299
2458325.7083824626 0.9997645020 0.0002320701
2458325.7097713696 0.9998124838 0.0002320985
2458325.7111602770 0.9999641776 0.0002321463
2458325.7125491844 0.9997885823 0.0002321010
2458325.7139380914 1.0001142025 0.0002321351
2458325.7153269988 1.0001276731 0.0002321169
2458325.7167159058 1.0001773834 0.0002321415
2458325.7181048132 0.9998256564 0.0002321133
2458325.7194937207 1.0002065897 0.0002321297
2458325.7208826281 0.9993839860 0.0002320572
2458325.7222715351 0.9994542599 0.0002320611
2458325.7236604425 0.9996181726 0.0002320735
2458325.7250493495 1.0000159740 0.0002321024
2458325.7264382569 0.9996627569 0.0002320989
2458325.7278271643 0.9998967648 0.0002321295
2458325.7292160713 0.9995734692 0.0002320767
2458325.7306049787 0.9996736050 0.0002321166
2458325.7319938857 1.0001420975 0.0002321397
2458325.7333827931 0.9999190569 0.0002321365
2458325.7347717006 1.0000261068 0.0002321299
2458325.7361606080 0.9993949533 0.0002320864
2458325.7375495150 0.9997545481 0.0002321036
2458325.7389384224 0.9995207191 0.0002320920
2458325.7403273294 1.0000017881 0.0002321211
2458325.7417162368 0.9996475577 0.0002321132
2458325.7431051442 0.9999933839 0.0002321100
2458325.7444940512 0.9993926287 0.0002320989
2458325.7458829586 0.9998502135 0.0002321524
2458325.7472718656 1.0001900196 0.0002321422
2458325.7486607730 0.9998841286 0.0002321374
2458325.7500496805 1.0003956556 0.0002321947
2458325.7514385874 0.9998078346 0.0002320876
2458325.7528274949 1.0000418425 0.0002321437
2458325.7542164023 0.9999574423 0.0002321378
2458325.7556053097 1.0000008345 0.0002321491
2458325.7569942167 0.9995842576 0.0002320965
2458325.7583831241 0.9998688698 0.0002321568
2458325.7597720311 1.0002487898 0.0002321796
2458325.7611609385 0.9997408390 0.0002321286
2458325.7625498455 0.9998176098 0.0002321387
2458325.7639387529 0.9998148084 0.0002321530
2458325.7653276604 0.9997329712 0.0002321328
2458325.7667165673 0.9997718930 0.0002321463
2458325.7681054748 1.0000064373 0.0002321537
2458325.7694943817 0.9997522831 0.0002321194
2458325.7708832892 0.9999446869 0.0002321349
2458325.7722721966 0.9997870326 0.0002321241
2458325.7736611040 0.9995921850 0.0002321394
2458325.7750500110 1.0000994205 0.0002321564
2458325.7764389184 1.0003268719 0.0002322085
2458325.7778278259 1.0000766516 0.0002321725
2458325.7792167328 1.0002781153 0.0002322139
2458325.7806056403 0.9999143481 0.0002321642
2458325.7819945472 1.0000280142 0.0002321616
2458325.7833834547 0.9997640252 0.0002321631
2458325.7847723621 1.0000888109 0.0002322106
2458325.7861612691 0.9998514652 0.0002321467
2458325.7875501765 0.9997254610 0.0002321627
2458325.7889390835 1.0001339912 0.0002321961
2458325.7903279909 1.0000565052 0.0002322139
2458325.7917168983 0.9995364547 0.0002321592
2458325.7931058053 0.9996829033 0.0002321387
2458325.7944947127 0.9998828769 0.0002322109
2458325.7958836202 0.9997788072 0.0002321514
2458325.7972725271 1.0002815723 0.0002322329
2458325.7986614346 0.9999837875 0.0002321993
2458325.8000503420 1.0001173019 0.0002321749
2458325.8014392490 1.0002192259 0.0002322009
2458325.8028281564 1.0002055168 0.0002321696
2458325.8042170634 0.9996218085 0.0002321668
2458325.8056059708 1.0002887249 0.0002322130
2458325.8069948782 1.0003818274 0.0002322578
2458325.8083837852 0.9999067783 0.0002321798
2458325.8097726926 1.0003014803 0.0002322462
2458325.8111615996 1.0001341105 0.0002321960
2458325.8125505070 1.0002409220 0.0002321980
2458325.8139394145 1.0001654625 0.0002322371
2458325.8153283214 0.9999988675 0.0002322040
2458325.8167172289 0.9999514818 0.0002322131
2458325.8181061358 0.9998463988 0.0002321900
2458325.8194950433 1.0002871752 0.0002322403
2458325.8208839507 0.9999451637 0.0002322185
2458325.8222728581 1.0000524521 0.0002322299
2458325.8236617651 1.0002430677 0.0002322364
2458325.8250506725 1.0003893375 0.0002322453
2458325.8264395795 0.9997007847 0.0002321868
2458325.8278284869 1.0002949238 0.0002322358
2458325.8292173943 1.0000424385 0.0002322102
2458325.8306063013 1.0001758337 0.0002322230
2458325.8319952087 0.9998577237 0.0002321973
2458325.8333841157 1.0001521111 0.0002322275
2458325.8347730231 0.9997772574 0.0002321818
2458325.8361619306 0.9995515943 0.0002321487
2458325.8375508375 0.9994974732 0.0002321374
2458325.8389397450 1.0002312660 0.0002322141
2458325.8403286519 0.9993162155 0.0002321322
2458325.8417175594 0.9999347329 0.0002321924
2458325.8431064668 0.9997589588 0.0002321798
2458325.8444953738 0.9996753335 0.0002321685
2458325.8458842812 0.9998201728 0.0002321624
2458325.8472731882 0.9997445941 0.0002321650
2458325.8486620956 0.9996353388 0.0002321376
2458325.8500510030 0.9996071458 0.0002321594
2458325.8514399105 0.9994557500 0.0002321292
2458325.8528288174 0.9998210669 0.0002321321
2458325.8542177249 0.9997958541 0.0002321777
2458325.8556066318 0.9999943972 0.0002321726
2458325.8569955393 0.9999433160 0.0002321844
2458325.8583844467 0.9994748235 0.0002321356
2458325.8597733537 0.9998995066 0.0002321719
2458325.8611622611 0.9993332624 0.0002321275
2458325.8625511681 0.9998170137 0.0002321331
2458325.8639400755 0.9997905493 0.0002321694
2458325.8653289829 1.0000947714 0.0002321746
2458325.8667178899 0.9993146062 0.0002321197
2458325.8681067973 1.0000382662 0.0002321389
2458325.8694957043 0.9999187589 0.0002321645
2458325.8708846117 0.9998137355 0.0002321365
2458325.8722735192 1.0003141165 0.0002321804
2458325.8736624261 1.0000845194 0.0002321441
2458325.8750513336 1.0002019405 0.0002321576
2458325.8764402405 0.9998352528 0.0002320925
2458325.8778291480 0.9998245239 0.0002321226
2458325.8792180554 1.0000382662 0.0002321404
2458325.8806069624 1.0001745224 0.0002321793
2458325.8819958698 0.9998413324 0.0002321250
2458325.8833847768 1.0001059771 0.0002321563
2458325.8847736842 0.9997203946 0.0002321250
2458325.8861625916 0.9994344115 0.0002320656
2458325.8875514986 0.9996840358 0.0002320705
2458325.8889404060 0.9994857311 0.0002320735
2458325.8903293130 0.9998883009 0.0002321092
2458325.8917182204 1.0003132820 0.0002321334
2458325.8931071279 1.0001697540 0.0002321308
2458325.8944960348 1.0004661083 0.0002321535
2458325.8958849423 0.9999213219 0.0002320874
2458325.8972738492 0.9999898076 0.0002320926
2458325.8986627567 1.0001858473 0.0002321143
2458325.9000516641 0.9996246099 0.0002320495
2458325.9014405711 0.9998978972 0.0002320689
2458325.9028294785 0.9999232888 0.0002321001
2458325.9042183855 0.9999118447 0.0002320455
2458325.9056072929 1.0000133514 0.0002320926
2458325.9069962003 1.0004389286 0.0002320968
2458325.9083851073 1.0003185272 0.0002321015
2458325.9097740147 0.9999143481 0.0002320897
2458325.9111629217 1.0000401735 0.0002320783
2458325.9125518291 0.9998211265 0.0002320735
2458325.9139407361 1.0000892878 0.0002320475
2458325.9153296435 0.9996948838 0.0002320318
2458325.9167185510 0.9996749163 0.0002320298
2458325.9181074579 0.9998080730 0.0002320674
2458325.9194963654 0.9996770620 0.0002319767
2458325.9208852723 1.0002297163 0.0002320504
2458325.9222741798 1.0000436306 0.0002320587
2458325.9236630872 1.0003263950 0.0002321006
2458325.9250519942 0.9998778701 0.0002320487
2458325.9264409016 0.9994344115 0.0002320010
2458325.9278298086 0.9999129772 0.0002320607
2458325.9292187160 0.9995867014 0.0002320204
2458325.9306076234 0.9995784760 0.0002320170
2458325.9319965304 1.0000158548 0.0002320820
2458325.9333854378 0.9997677207 0.0002320254
2458325.9347743448 1.0000898838 0.0002320456
2458325.9361632522 1.0001765490 0.0002320587
2458325.9375521597 0.9998514652 0.0002320523
2458325.9389410666 0.9998551607 0.0002320214
2458325.9403299741 0.9999402761 0.0002320431
2458325.9417188810 1.0002069473 0.0002320479
2458325.9431077885 0.9995393157 0.0002319659
2458325.9444966959 0.9998818040 0.0002320371
2458325.9458856029 0.9997348785 0.0002320161
2458325.9472745103 1.0002917051 0.0002320374
2458325.9486634172 0.9998078942 0.0002320011
2458325.9500523247 1.0003824234 0.0002320760
2458325.9514412321 0.9997614026 0.0002319888
2458325.9528301391 1.0002495050 0.0002320385
2458325.9542190465 0.9998421073 0.0002319836
2458325.9556079535 0.9999999404 0.0002320145
2458325.9569968609 0.9999539852 0.0002320150
2458325.9583857683 1.0002880096 0.0002320730
2458325.9597746753 0.9997566342 0.0002319994
2458325.9611635827 0.9996786714 0.0002319859
2458325.9625524897 0.9996001124 0.0002319902
2458325.9639413967 0.9996026754 0.0002319856
2458325.9667192115 1.0001702309 0.0002320826
2458325.9681081185 0.9994770885 0.0002319816
2458325.9694970259 0.9993748665 0.0002319729
2458325.9708859329 0.9997567534 0.0002319544
2458325.9722748403 0.9993978143 0.0002319403
2458325.9736637478 0.9994729757 0.0002319445
2458325.9750526547 0.9998013377 0.0002319183
2458325.9764415622 0.9997074604 0.0002320087
2458325.9778304691 0.9998062253 0.0002319786
2458325.9792193766 1.0001140833 0.0002320208
2458325.9806082840 0.9997745156 0.0002319815
2458325.9819971910 1.0001503229 0.0002320106
2458325.9833860984 1.0000727177 0.0002320186
2458325.9847750054 1.0003510714 0.0002320533
2458325.9861639128 1.0000951290 0.0002320333
2458325.9875528202 0.9997000098 0.0002319559
2458325.9889417272 0.9999176860 0.0002320070
2458325.9903306342 0.9995582700 0.0002319735
2458325.9917195416 1.0001275539 0.0002320164
2458325.9931084486 0.9995184541 0.0002319439
2458325.9944973560 0.9996701479 0.0002319731
2458325.9958862634 1.0004836321 0.0002320469
2458325.9972751704 0.9999898672 0.0002319963
2458325.9986640778 1.0001257658 0.0002320306
2458326.0000529848 1.0000566244 0.0002319673
2458326.0014418922 0.9995499849 0.0002319488
2458326.0028307997 0.9996597767 0.0002319732
2458326.0042197066 0.9999992847 0.0002320154
2458326.0056086141 0.9998075366 0.0002319767
2458326.0069975210 0.9999073148 0.0002319879
2458326.0083864285 0.9997584820 0.0002319596
2458326.0097753354 0.9995126724 0.0002319313
2458326.0111642429 0.9998357892 0.0002319867
2458326.0125531498 1.0002820492 0.0002320234
2458326.0139420573 0.9999092221 0.0002319869
2458326.0153309647 0.9998958111 0.0002319890
2458326.0167198717 1.0001189709 0.0002320290
2458326.0181087791 1.0001837015 0.0002320553
2458326.0194976861 1.0002510548 0.0002320535
2458326.0208865935 0.9995070696 0.0002319797
2458326.0222755009 0.9998974204 0.0002319962
2458326.0236644079 0.9999524951 0.0002320074
2458326.0250533149 1.0002405643 0.0002320690
2458326.0264422223 0.9996676445 0.0002319748
2458326.0278311293 0.9997981191 0.0002320136
2458326.0292200367 0.9997728467 0.0002319935
2458326.0306089441 0.9998466969 0.0002320072
2458326.0319978511 0.9998648167 0.0002320043
2458326.0333867585 1.0004004240 0.0002320870
2458326.0347756655 0.9998344183 0.0002319928
2458326.0361645729 0.9997512102 0.0002319907
2458326.0375534804 0.9998437762 0.0002319762
2458326.0389423873 0.9997320771 0.0002319801
2458326.0403312943 0.9998524785 0.0002319858
2458326.0417202017 1.0001466274 0.0002320421
2458326.0431091087 1.0000932217 0.0002320452
2458326.0444980161 1.0000237226 0.0002320057
2458326.0458869236 1.0000973940 0.0002320314
2458326.0472758305 1.0005145073 0.0002320739
2458326.0486647380 1.0001341105 0.0002320060
2458326.0500536449 1.0001134872 0.0002320055
2458326.0514425524 0.9998246431 0.0002320062
2458326.0528314593 1.0000630617 0.0002320170
2458326.0542203668 0.9999263287 0.0002319883
2458326.0556092737 0.9999383688 0.0002320019
2458326.0569981812 1.0002189875 0.0002320534
2458326.0583870886 1.0002644062 0.0002320345
2458326.0597759956 0.9998329878 0.0002320063
2458326.0611649025 1.0002249479 0.0002320308
2458326.0625538100 0.9998198152 0.0002319878
2458326.0639427169 0.9997051954 0.0002319917
2458326.0653316244 1.0002636909 0.0002320230
2458326.0667205318 0.9999555945 0.0002320097
2458326.0681094388 0.9999827743 0.0002319911
2458326.0694983462 1.0000350475 0.0002320135
2458326.0708872532 0.9996207356 0.0002319715
2458326.0722761606 1.0001549721 0.0002320236
2458326.0736650676 1.0002192259 0.0002320455
2458326.0750539750 1.0004172325 0.0002320488
2458326.0764428820 1.0003232956 0.0002320443
2458326.0778317894 0.9998824596 0.0002320131
2458326.0792206964 1.0000864267 0.0002320077
2458326.0806096038 0.9998261929 0.0002319786
2458326.0819985108 1.0001745224 0.0002320287
2458326.0833874182 1.0007592440 0.0002320723
2458326.0847763252 1.0002353191 0.0002320045
2458326.0861652326 0.9997624755 0.0002319605
2458326.0875541400 0.9998447299 0.0002319911
2458326.0889430470 0.9999425411 0.0002320033
2458326.0903319540 0.9999313354 0.0002320054
2458326.0917208614 1.0000050068 0.0002319849
2458326.0931097683 1.0003072023 0.0002320307
2458326.0944986758 1.0005478859 0.0002320658
2458326.0958875832 0.9998120070 0.0002319998
2458326.0972764902 0.9998199344 0.0002320112
2458326.0986653971 1.0001626015 0.0002320201
2458326.1000543046 0.9999397397 0.0002320144
2458326.1014432120 0.9999928474 0.0002320089
2458326.1028321190 1.0001299381 0.0002320200
2458326.1042210264 1.0002380610 0.0002320174
2458326.1056099334 1.0006791353 0.0002321016
2458326.1069988403 1.0001841784 0.0002320140
2458326.1083877478 1.0001952648 0.0002319994
2458326.1097766552 1.0000467300 0.0002320173
2458326.1111655622 0.9999359250 0.0002319723
2458326.1125544691 1.0003306866 0.0002320348
2458326.1139433766 0.9999592900 0.0002319915
2458326.1153322835 0.9999722838 0.0002319966
2458326.1167211910 1.0000846386 0.0002320291
2458326.1181100984 0.9999790192 0.0002319909
2458326.1194990054 1.0003129244 0.0002320478
2458326.1208879123 0.9999224544 0.0002319965
2458326.1222768198 1.0002479553 0.0002320218
2458326.1236657272 1.0001152754 0.0002320288
2458326.1250546342 0.9998207092 0.0002319661
2458326.1264435411 1.0003194809 0.0002320163
2458326.1278324486 1.0003340244 0.0002320172
2458326.1292213555 0.9997920990 0.0002320060
2458326.1306102630 0.9999827743 0.0002319751
2458326.1319991704 1.0001307726 0.0002320092
2458326.1333880774 0.9997870326 0.0002319707
2458326.1347769843 0.9999374747 0.0002320117
2458326.1361658918 0.9998918772 0.0002319979
2458326.1375547992 0.9999172688 0.0002319699
2458326.1389437062 0.9997059107 0.0002319591
2458326.1403326131 1.0001697540 0.0002320110
2458326.1417215206 1.0001784563 0.0002319925
2458326.1431104275 1.0002057552 0.0002320217
